eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
200,-145.355956,1622,0.09597415,0.21083984,-1.1618053,0.000123102,1.8388169,0.997091632,2090,4280320,2833.197143,4280320
200,-149.6760191,1241,0.21564691,0.22592774,-1.159955,0.0363905,3.1272588,0.996637787,2100,4300800,2847.201615,4300800
200,-158.639582,1400,0.08279432,0.20825195,-1.1564963,0.012489659,6.5999436,0.991978761,2110,4321280,2864.851528,4321280
200,-142.935172,791,0.07217133,0.2722168,-1.1904567,0.007943073,0.12794186,0.999673934,2120,4341760,2880.717233,4341760
200,-157.9439524,1379,0.12266986,0.23398438,-1.2487438,-0.002858495,1.4859846,0.997364918,2130,4362240,2895.228639,4362240
200,-156.3544695,1601,0.1373611,0.37636718,-1.2577486,0.018724032,0.08343121,0.999770123,2140,4382720,2908.660115,4382720
200,-170.5456669,1580,0.06978608,0.22231445,-1.2858291,0.013812711,2.444075,0.998050983,2150,4403200,2921.464853,4403200
200,-160.703104,1545,0.13072409,0.24248047,-1.2854363,0.008609558,0.25216725,0.999432326,2160,4423680,2934.281572,4423680
200,-162.8274157,866,0.11089512,0.27089843,-1.2776437,0.0168865,0.36257637,0.999303689,2170,4444160,2949.495625,4444160
200,-256.9776026,1411,0.10424409,0.28554687,-1.2188461,0.01649741,576.1076,0.788802505,2180,4464640,2965.75565,4464640
200,-169.6082296,1476,0.16783985,0.22719726,-1.2357887,0.040549215,10.5645485,0.987745665,2190,4485120,2980.459754,4485120
200,-145.0826801,1548,0.0884797,0.2821289,-1.2362727,0.016829196,1.624168,0.996888944,2200,4505600,2994.074532,4505600
200,-156.3037749,1460,0.49218693,0.26518553,-1.2180083,-0.003752739,3.1876073,0.995396538,2210,4526080,3008.976651,4526080
200,-150.6751189,1285,0.09896234,0.23413086,-1.2685724,0.004868608,1.246619,0.997828242,2220,4546560,3024.109617,4546560
200,-157.8354178,1560,0.9816731,0.23100586,-1.3236201,-0.003430744,18.274618,0.971114734,2230,4567040,3038.614227,4567040
200,-153.8789616,1385,0.364551,0.2663086,-1.3015816,0.010354919,1.1260425,0.998419826,2240,4587520,3051.988008,4587520
200,-160.0746562,1615,0.08475892,0.2527832,-1.3083093,0.018841837,4.8437657,0.994570273,2250,4608000,3065.021035,4608000
200,-143.0930714,1600,0.18704495,0.22216797,-1.3224876,0.017314654,0.28097075,0.999402023,2260,4628480,3078.778314,4628480
200,-144.2139496,1600,0.19021174,0.29550782,-1.3327643,0.021525145,0.09269816,0.999490967,2270,4648960,3091.61773,4648960
200,-155.9259734,1599,0.08618774,0.18276367,-1.2818477,0.010220354,2.0971234,0.998144498,2280,4669440,3104.287215,4669440
200,-157.2891709,1611,0.15870635,0.20454101,-1.1878145,0.004012419,1.3033533,0.998023718,2290,4689920,3117.009296,4689920
200,-142.8547414,1601,0.14603388,0.19848633,-1.1942992,-0.004812955,6.6595755,0.992798795,2300,4710400,3129.791714,4710400
200,-139.252583,1530,0.1041759,0.28139648,-1.266563,0.005861638,0.23711662,0.99954187,2310,4730880,3142.525172,4730880
200,-147.8199699,1598,0.12230901,0.27939454,-1.2886593,0.010723488,2.3782659,0.995813443,2320,4751360,3155.270649,4751360
200,-168.3306158,1609,1.1367218,0.25527343,-1.2817863,-0.003973295,54.777718,0.959360301,2330,4771840,3167.907701,4771840
200,-208.6865493,1603,0.2856962,0.22802734,-1.2481332,0.004496639,21.824492,0.982034005,2340,4792320,3180.667999,4792320
200,-180.902142,1616,0.3830024,0.2581543,-1.2804532,0.052024383,15.803537,0.974968616,2350,4812800,3193.32606,4812800
200,-182.0849729,1610,0.35878217,0.21831055,-1.2811615,0.019097488,24.420996,0.984015979,2360,4833280,3206.111622,4833280
200,-186.5115473,1601,0.30299377,0.21489258,-1.3130715,0.008625424,11.403728,0.992149119,2370,4853760,3218.80312,4853760
200,-187.6528633,1590,0.20339103,0.2815918,-1.288535,0.020608732,3.063442,0.996953697,2380,4874240,3231.468723,4874240
200,-175.7245715,1598,0.37693024,0.24067383,-1.3076823,-0.004846185,66.12773,0.980664494,2390,4894720,3244.231996,4894720
200,-226.999454,1227,0.0656007,0.18378906,-1.2285802,0.021239748,520.99677,0.930367097,2400,4915200,3258.873023,4915200
200,-202.5323555,1368,0.072432935,0.18051758,-1.179517,0.020207707,14.01965,0.990930673,2410,4935680,3273.169277,4935680
200,-176.7457978,1297,0.46275863,0.20444337,-1.1385486,0.000461245,30.280445,0.969732633,2420,4956160,3288.414609,4956160
200,-202.9855679,1590,0.107034124,0.24467774,-1.1005661,0.019912964,19.928259,0.987810392,2430,4976640,3302.346295,4976640
200,-237.7379459,1384,0.027848905,0.2274414,-1.0028744,0.008428449,718.26556,0.939505871,2440,4997120,3317.38501,4997120
200,-285.096889,1469,0.2385149,0.26210937,-0.93582475,0.022797871,14.026953,0.981342968,2450,5017600,3332.291033,5017600
200,-182.1614668,1491,0.39865404,0.19541016,-0.963775,-0.004685151,10.549596,0.990667629,2460,5038080,3348.157978,5038080
200,-290.5119139,1534,0.054579545,0.21191406,-0.9620927,0.013253987,975.83105,0.929070309,2470,5058560,3362.810725,5058560
200,-283.7535917,1308,0.15608823,0.22919922,-0.8944589,0.009944876,1.1100404,0.998587257,2480,5079040,3378.798594,5079040
200,-265.7188678,1291,0.029573593,0.1897461,-0.86356294,0.009873558,533.8962,0.938269708,2490,5099520,3393.506922,5099520
200,-280.8262387,1509,0.090691894,0.15571289,-0.763294,-0.003750062,8.7518,0.992564717,2500,5120000,3408.664715,5120000
200,-261.8637342,1362,0.18330318,0.18989258,-0.7699626,-0.000795914,192.7401,0.959092937,2510,5140480,3422.82101,5140480
200,-298.0844367,1559,0.03355181,0.13398437,-0.6727542,0.010302687,523.97327,0.931747757,2520,5160960,3436.819466,5160960
200,-315.81114,1572,0.04798816,0.18310547,-0.609465,-0.002810671,1.1554474,0.998325057,2530,5181440,3454.683637,5181440
200,-290.9509966,1251,0.22279742,0.14462891,-0.4519629,-0.006016727,23.504116,0.966676418,2540,5201920,3469.489175,5201920
200,-302.8648361,1439,0.019561555,0.15795898,-0.39224607,0.007660657,459.90454,0.933054797,2550,5222400,3484.917143,5222400
200,-378.917675,1555,0.011395451,0.12460937,-0.3802876,0.007115645,900.96893,0.92880439,2560,5242880,3499.387117,5242880
200,-295.9083688,1507,0.06430369,0.15449218,-0.40758687,0.001618672,11.805655,0.985235837,2570,5263360,3515.061802,5263360
200,-304.0944435,1583,0.019766062,0.12036133,-0.4153684,0.004932371,20.572578,0.989370116,2580,5283840,3529.390207,5283840
200,-253.5578886,1625,0.16770506,0.1621582,-0.43540615,-0.005257648,7.8392677,0.990777686,2590,5304320,3542.199316,5304320
200,-368.8623241,1602,0.01772815,0.14057617,-0.41041225,0.007129526,433.2374,0.933153227,2600,5324800,3554.920563,5324800
200,-279.2580473,1589,0.024551218,0.19912109,-0.32318905,-0.006001721,8.792844,0.987225211,2610,5345280,3567.88843,5345280
200,-261.7647356,1602,0.014214786,0.08286133,-0.3063951,0.003823799,415.58136,0.935801439,2620,5365760,3580.645486,5365760
200,-271.2888441,1637,0.041244213,0.16015625,-0.326436,0.001866136,12.36292,0.988577913,2630,5386240,3593.259101,5386240
200,-271.7743544,1599,0.07931922,0.11743164,-0.34594047,0.004263463,3.8602607,0.995114276,2640,5406720,3606.02007,5406720
200,-241.3504285,1609,0.013936406,0.10610352,-0.34413618,0.005860112,400.83844,0.932127491,2650,5427200,3618.72612,5427200
200,-345.3312883,1626,0.057079934,0.19414063,-0.28044283,-0.000626618,7.063871,0.990898528,2660,5447680,3631.518462,5447680
200,-359.8399068,1612,0.012229043,0.1270996,-0.2705158,0.005957996,807.41187,0.929794952,2670,5468160,3644.179268,5468160
200,-242.9571967,1611,0.04353701,0.1109375,-0.27582806,-0.007988141,61.294086,0.979110684,2680,5488640,3656.974848,5488640
200,-346.603175,1595,0.026753083,0.1349121,-0.18069509,-0.002031263,44.690533,0.975989405,2690,5509120,3669.713586,5509120
200,-276.4941812,1622,0.010257156,0.097509764,-0.16233513,0.002856544,377.1076,0.937868536,2700,5529600,3683.388342,5529600
200,-237.2170279,1594,0.010824262,0.07626953,-0.18916118,0.007514092,98.69878,0.972237216,2710,5550080,3696.187749,5550080
200,-319.1839042,1624,0.010401421,0.10830078,-0.1084587,0.001219062,557.3361,0.944720518,2720,5570560,3708.845239,5570560
200,-315.7006624,1608,0.015009726,0.11000977,-0.18326145,0.004413433,264.87,0.955027737,2730,5591040,3721.765956,5591040
200,-289.7328803,1579,0.029298272,0.11147461,-0.11131145,-0.008256493,3.167386,0.996709463,2740,5611520,3734.454719,5611520
200,-269.9238444,1614,0.006693979,0.061865233,-0.04565054,0.002746859,339.0135,0.941189718,2750,5632000,3747.231316,5632000
200,-326.2935017,1618,0.00603354,0.073632814,-0.011497064,0.002248373,1022.9702,0.926369429,2760,5652480,3759.94241,5652480
200,-307.362994,1561,0.011014127,0.08955078,-0.007697341,0.002578707,559.93616,0.946111228,2770,5672960,3772.679073,5672960
200,-336.7123593,1614,0.006066004,0.06010742,-0.007047036,0.001096851,337.9637,0.944268301,2780,5693440,3785.454223,5693440
200,-266.1196841,1290,0.013419618,0.08515625,0.041536815,0.003414388,335.24615,0.947525077,2790,5713920,3798.573117,5713920
200,-389.9532981,1624,0.013389592,0.11796875,0.11842525,0.003105131,717.1166,0.932022557,2800,5734400,3811.537612,5734400
200,-345.3675628,1629,0.016614852,0.11435547,0.18303785,-5.77E-05,2.007503,0.995981315,2810,5754880,3824.181886,5754880
200,-366.7302661,1584,0.012346914,0.11411133,0.21003994,0.005965955,385.03485,0.950475425,2820,5775360,3836.967959,5775360
200,-324.0526395,865,0.028342286,0.14936523,0.28775996,0.001915619,45.216656,0.950342476,2830,5795840,3850.70181,5795840
200,-405.415317,1489,0.005369154,0.054833986,0.3923378,-0.000989892,413.1796,0.948597461,2840,5816320,3865.261506,5816320
200,-397.7068426,1498,0.004302468,0.04008789,0.43888658,-0.00110775,1481.0713,0.918117464,2850,5836800,3881.492952,5836800
200,-354.8520955,1474,0.005789901,0.050390624,0.45608807,0.000731212,417.36172,0.948116686,2860,5857280,3895.367225,5857280
200,-294.5770449,1482,0.003393528,0.02993164,0.4259796,-0.000266981,927.47034,0.941838164,2870,5877760,3909.354183,5877760
200,-356.9825295,1379,0.004645023,0.053955078,0.45612144,0.002950495,358.2198,0.947150234,2880,5898240,3923.282849,5898240
200,-403.0128971,1379,0.00547576,0.058544923,0.50477463,0.003840905,411.258,0.940720141,2890,5918720,3938.957054,5918720
200,-402.8169608,1474,0.004327169,0.047802735,0.51414406,0.001274404,948.66766,0.926204525,2900,5939200,3952.912405,5939200
200,-434.5765563,1391,0.015210047,0.11811523,0.5220078,-0.005759858,6.7406754,0.990649144,2910,5959680,3969.035424,5959680
200,-366.3374874,1475,0.005920383,0.05961914,0.47171178,-0.00307323,908.51984,0.928818226,2920,5980160,3984.149179,5980160
200,-465.0342391,1388,0.002138595,0.015771484,0.4701613,-0.001132536,2036.6566,0.900863945,2930,6000640,3998.195098,6000640
200,-426.5944047,1503,0.00307626,0.02451172,0.44450593,0.00134244,1755.401,0.912600935,2940,6021120,4012.267509,6021120
200,-406.1139644,1504,0.013653363,0.08344726,0.47737622,-0.008042214,9.98918,0.987772009,2950,6041600,4026.672487,6041600
200,-409.2790296,1581,0.013206748,0.09213867,0.53998214,-0.007003684,11.6448145,0.98526271,2960,6062080,4040.657935,6062080
