# {"t_start": 1585597310.9387672, "env_id": "Pendulum-v0"} 
r,l,t
-1580.709466,200,1140.683618
-5.233419,200,1140.777102
-264.258061,200,1140.870583
-5.164875,200,1140.962478
-266.725592,200,1141.3561
-2.965078,200,1141.44957
-1649.923229,200,1141.541737
-154.738533,200,1141.636137
-1728.848585,200,1141.728989
-30.094927,200,1141.822524
-852.833873,200,1141.916504
-1629.881954,200,1142.008621
-967.301025,200,1142.101666
-282.29725,200,1142.196102
-280.591268,200,1142.602041
-1767.564032,200,1142.698579
-1390.430256,200,1142.79183
-2.41211,200,1142.88495
-1777.692486,200,1142.977609
-264.752564,200,1143.072173
-278.777848,200,1143.165029
-1759.940273,200,1143.258213
-139.851956,200,1143.351233
-159.729733,200,1143.44402
-1582.480264,200,1143.846829
-4.402692,200,1143.940985
-1459.417089,200,1144.034405
-150.292352,200,1144.129207
-1501.49673,200,1144.222987
-972.433456,200,1144.316724
-4.517368,200,1144.410135
-7.377749,200,1144.50262
-703.266557,200,1144.595022
-268.504512,200,1144.688496
-154.432054,200,1145.10375
-1723.793999,200,1145.197363
-284.881451,200,1145.289882
-745.238815,200,1145.383393
-1466.786554,200,1145.475982
-281.233142,200,1145.568852
-404.087326,200,1145.661107
-271.668625,200,1145.753642
-275.242388,200,1145.84693
-1507.628673,200,1145.940536
-391.722118,200,1146.034371
-154.106016,200,1146.429148
-1778.181945,200,1146.524118
-273.020619,200,1146.616891
-138.363896,200,1146.709382
-280.01475,200,1146.801941
-159.78667,200,1146.895079
-162.124239,200,1146.988132
-265.656693,200,1147.082044
-4.510781,200,1147.174874
-1340.307699,200,1147.267868
-1071.38779,200,1147.677225
-1371.967985,200,1147.7735
-1437.562713,200,1147.865822
-1125.892232,200,1147.958799
-152.066256,200,1148.051633
-1537.30882,200,1148.145867
-138.296115,200,1148.238491
-149.320953,200,1148.332035
-160.830827,200,1148.424711
-153.140911,200,1148.517123
-138.208035,200,1148.930219
-1235.259279,200,1149.024944
-272.220451,200,1149.131769
-1633.940436,200,1149.256087
-137.251636,200,1149.349441
-6.802779,200,1149.443001
-1472.294502,200,1149.536768
-135.575773,200,1149.629912
-1277.204145,200,1149.723342
-135.647789,200,1149.816667
-1578.585751,200,1150.224949
-157.096111,200,1150.318452
-6.941986,200,1150.410943
-1430.815174,200,1150.504716
-1473.515659,200,1150.599953
-156.344509,200,1150.693544
-1418.779533,200,1150.786369
-1373.678939,200,1150.880328
-1449.465965,200,1150.972636
-1307.343575,200,1151.082047
-151.991205,200,1151.202278
-153.947787,200,1151.617148
-1420.023478,200,1151.710604
-1361.063637,200,1151.804242
-6.766388,200,1151.898749
-1232.913145,200,1151.99309
-140.478151,200,1152.086705
-265.587564,200,1152.180315
-1328.186882,200,1152.274186
-284.787361,200,1152.366665
-1497.098714,200,1152.459325
-1675.887514,200,1152.871293
-4.203985,200,1152.965133
-277.400344,200,1153.058095
-284.942563,200,1153.150476
-1179.386524,200,1153.24359
-1799.301442,200,1153.33508
-1456.544784,200,1153.428568
-1500.529407,200,1153.520604
-1503.534009,200,1153.614268
-1438.57939,200,1153.70869
-1381.900054,200,1154.119108
-279.830345,200,1154.211463
-1487.351824,200,1154.304639
-1669.567678,200,1154.398971
-279.35827,200,1154.491589
-390.396004,200,1154.585751
-1728.125803,200,1154.679644
-155.065174,200,1154.772699
-279.204611,200,1154.866494
-1348.805289,200,1154.959109
-1094.772084,200,1155.372391
-1472.815842,200,1155.464512
-1518.960739,200,1155.558437
-285.016978,200,1155.646624
-279.518126,200,1155.747783
-1468.60455,200,1155.842503
-1354.059671,200,1155.936084
-268.031634,200,1156.029331
-1444.02671,200,1156.123721
-1385.842164,200,1156.215592
-1243.409242,200,1156.3097
-136.742375,200,1156.720832
-1576.860623,200,1156.814171
-271.771912,200,1156.907872
-6.118888,200,1157.001225
-1215.898535,200,1157.094794
-280.611087,200,1157.18776
-271.672033,200,1157.280783
-1494.891179,200,1157.373863
-274.281802,200,1157.4659
-1217.386384,200,1157.558633
-1795.848433,200,1157.953972
-1428.533975,200,1158.047327
-265.762801,200,1158.140601
-1612.368297,200,1158.233637
-1589.401158,200,1158.326915
-1516.805197,200,1158.421659
-1525.633772,200,1158.513718
-1796.490585,200,1158.607743
-267.884703,200,1158.700841
-1511.701725,200,1158.793058
-2.482711,200,1159.210218
-263.01345,200,1159.307939
-5.40863,200,1159.40121
-1500.568183,200,1159.494847
-137.48582,200,1159.588622
-139.5233,200,1159.68102
-1589.086923,200,1159.770679
-1755.384516,200,1159.862205
-1387.707396,200,1159.953525
-1796.080031,200,1160.043388
-1466.552136,200,1160.445742
-1541.099135,200,1160.544093
-1279.692717,200,1160.63687
-1370.233261,200,1160.728987
-139.030752,200,1160.820279
-1440.681735,200,1160.913631
-134.319146,200,1161.006039
-1530.972977,200,1161.100454
-1387.09331,200,1161.192968
-1540.237323,200,1161.284582
-6.287313,200,1161.376489
-1585.342436,200,1161.778174
-268.102841,200,1161.872239
-1609.283254,200,1161.96388
-386.137874,200,1162.055986
-138.679706,200,1162.148799
-1394.926775,200,1162.240333
-1520.149714,200,1162.333229
-1397.892915,200,1162.425785
-1493.89298,200,1162.51852
-136.711623,200,1162.612209
-400.799264,200,1163.024348
-262.521008,200,1163.116191
-766.433674,200,1163.20821
-1495.535333,200,1163.300393
-140.275714,200,1163.394459
-1667.978686,200,1163.486565
-4.345187,200,1163.579245
-276.473111,200,1163.670579
-1716.857864,200,1163.76302
-1190.217147,200,1163.855516
-153.65593,200,1164.256543
-1449.558138,200,1164.349192
-1196.106696,200,1164.44196
-1525.918284,200,1164.53449
-7.54845,200,1164.628878
-1504.892352,200,1164.722594
-1515.715197,200,1164.816382
-154.678916,200,1164.910138
-1135.269143,200,1165.003744
-1539.223466,200,1165.097223
-1410.911228,200,1165.507602
-30.88804,200,1165.601523
-1725.127504,200,1165.694919
-1758.194518,200,1165.787284
-6.8085,200,1165.880991
-1783.518541,200,1165.974605
-30.900392,200,1166.067592
-1525.332039,200,1166.161357
-1672.001194,200,1166.253569
-139.750066,200,1166.346673
-1493.62859,200,1166.440471
-1369.861938,200,1166.845535
-1416.499026,200,1166.937755
-1347.32412,200,1167.031834
-153.42082,200,1167.124664
-399.952637,200,1167.218246
-1629.565054,200,1167.310918
-1514.071603,200,1167.405111
-7.213758,200,1167.499088
-1375.452718,200,1167.591667
-1379.074641,200,1167.684734
-1495.506544,200,1168.094966
-152.10217,200,1168.187487
-395.170525,200,1168.28136
-1617.569947,200,1168.374483
-630.612029,200,1168.467542
-155.128543,200,1168.561873
-1434.059935,200,1168.656085
-8.399544,200,1168.748791
-1498.029472,200,1168.842086
-8.469413,200,1168.934813
-1287.084088,200,1169.346523
-1562.60837,200,1169.439358
-1774.04992,200,1169.535685
-1451.199502,200,1169.630951
-1433.029991,200,1169.723409
-375.567851,200,1169.816291
-1607.790962,200,1169.90889
-391.041426,200,1170.001532
-1514.134265,200,1170.094819
-1520.465723,200,1170.187348
-1397.799317,200,1170.599283
-1513.430848,200,1170.692348
-1327.563141,200,1170.785233
-1385.725008,200,1170.883032
-1728.994181,200,1170.976699
-1469.635331,200,1171.069842
-282.104039,200,1171.162827
-270.046522,200,1171.255042
-1471.613277,200,1171.348591
-4.769336,200,1171.44224
-1613.44184,200,1171.851743
-1500.64477,200,1171.950325
-137.505108,200,1172.048692
-272.383269,200,1172.141617
-1469.153414,200,1172.233757
-5.821425,200,1172.326853
-1635.629377,200,1172.419928
-275.418771,200,1172.511471
-134.778492,200,1172.605535
-138.367149,200,1172.699082
-258.881688,200,1172.791987
-5.056846,200,1173.212807
-1373.728564,200,1173.305089
-1494.229092,200,1173.399653
-273.017847,200,1173.491528
-153.468549,200,1173.584115
-150.4113,200,1173.678058
-254.34586,200,1173.771439
-151.972767,200,1173.86468
-1425.001611,200,1173.956953
-1678.711352,200,1174.050146
-260.159258,200,1174.461555
-266.091488,200,1174.55562
-1759.459856,200,1174.649376
-133.466548,200,1174.742931
-503.221399,200,1174.836762
-1534.720593,200,1174.928613
-1775.747785,200,1175.023023
-1698.012054,200,1175.116202
-1496.757718,200,1175.208359
-1765.272856,200,1175.3019
-9.570927,200,1175.695095
-1723.703229,200,1175.788585
-6.30367,200,1175.881284
-1408.775216,200,1175.97434
-1204.854862,200,1176.06757
-134.448951,200,1176.160396
-270.35946,200,1176.253385
-1530.925989,200,1176.345945
-276.893857,200,1176.439337
-1497.192749,200,1176.534701
-1781.912702,200,1176.929483
-6.021496,200,1177.023059
-1679.415282,200,1177.11602
-1455.823959,200,1177.208392
-507.161645,200,1177.301928
-267.64213,200,1177.394551
-1396.495873,200,1177.486128
-380.136028,200,1177.580198
-1331.368215,200,1177.673352
-1773.15437,200,1177.765516
-1388.704094,200,1177.85971
-1544.17259,200,1178.270832
-1643.99762,200,1178.36512
-981.975932,200,1178.457751
-4.828109,200,1178.550682
-1695.077651,200,1178.64443
-384.317188,200,1178.73816
-1536.229632,200,1178.831877
-266.966036,200,1178.924681
-272.951605,200,1179.01867
-1594.825499,200,1179.11355
-5.420393,200,1179.551616
-1777.8175,200,1179.64539
-263.372816,200,1179.738
-1686.60008,200,1179.831185
-379.838387,200,1179.92429
-1509.976879,200,1180.018052
-1398.421605,200,1180.111359
-153.047086,200,1180.204143
-1515.341814,200,1180.298162
-269.46018,200,1180.392376
-286.354443,200,1180.801181
-6.709477,200,1180.893597
-282.528216,200,1180.986644
-1421.978184,200,1181.095351
-151.532618,200,1181.228138
-1446.710307,200,1181.321908
-1767.924478,200,1181.414181
-1760.390571,200,1181.50668
-269.95656,200,1181.599181
-140.481585,200,1181.692647
-278.226812,200,1182.105257
-1521.169006,200,1182.197538
-1362.308941,200,1182.291371
-147.633137,200,1182.385192
-162.524775,200,1182.477284
-144.235574,200,1182.56992
-5.744579,200,1182.663411
-1339.889502,200,1182.757384
-1419.907704,200,1182.850429
-8.56386,200,1182.943511
-137.763714,200,1183.037025
-1702.376854,200,1183.448556
-1496.170267,200,1183.541885
-156.577603,200,1183.634991
-404.618838,200,1183.727323
-623.517074,200,1183.820137
-160.918674,200,1183.912654
-1115.026088,200,1184.005864
-1431.126997,200,1184.098442
-1382.021756,200,1184.191946
-23.116706,200,1184.284466
-1253.696221,200,1184.694511
-810.991319,200,1184.787391
-1389.697127,200,1184.879362
-1760.943732,200,1184.972273
-273.763616,200,1185.066386
-138.691981,200,1185.160231
-1441.158862,200,1185.253263
-1389.411281,200,1185.345908
-261.672257,200,1185.439741
-1321.663882,200,1185.532415
-1771.632955,200,1185.962214
-257.900224,200,1186.059291
-1781.211795,200,1186.152185
-265.19165,200,1186.248316
-136.443055,200,1186.342622
-688.132469,200,1186.438425
-1502.661399,200,1186.530693
-583.205482,200,1186.625714
-1695.451817,200,1186.717711
-553.027705,200,1186.810539
-1367.07959,200,1187.22398
-140.833049,200,1187.315445
-140.967681,200,1187.42632
-6.767724,200,1187.519543
-1267.801121,200,1187.612443
-377.800682,200,1187.70602
-1493.268562,200,1187.799705
-1527.947973,200,1187.892942
-1328.452581,200,1187.984929
-277.124619,200,1188.078158
-136.941911,200,1188.173673
-1535.904657,200,1188.581376
-277.45605,200,1188.674863
-268.857078,200,1188.767794
-140.364554,200,1188.86172
-1529.568254,200,1188.95437
-1516.3276,200,1189.047609
-712.573768,200,1189.141659
-1566.34777,200,1189.235535
-6.769514,200,1189.32838
-609.213979,200,1189.421787
-137.982644,200,1189.825122
-139.399254,200,1189.918311
-1742.828122,200,1190.010987
-501.386885,200,1190.104997
-1431.646756,200,1190.198621
-1546.602103,200,1190.291512
-1746.983603,200,1190.384257
-15.593602,200,1190.477
-1717.2771,200,1190.57083
-503.386609,200,1190.664522
-258.781975,200,1191.07676
-270.020149,200,1191.170209
-1359.946709,200,1191.261942
-1446.130972,200,1191.355792
-147.315045,200,1191.449028
-1445.120739,200,1191.54091
-9.256142,200,1191.633265
-1777.234951,200,1191.726541
-935.049501,200,1191.819255
-1527.381105,200,1191.91257
-1703.855103,200,1192.314619
-262.497804,200,1192.407859
-1519.788548,200,1192.499709
-138.993676,200,1192.593638
-1649.150896,200,1192.687101
-19.963539,200,1192.781744
-383.131307,200,1192.875543
-1355.236733,200,1192.968073
-1527.520899,200,1193.061861
-269.420785,200,1193.154369
-380.938589,200,1193.247851
-1596.460817,200,1193.657764
-1525.984974,200,1193.751047
-1687.844359,200,1193.844305
-391.503752,200,1193.937443
-1485.697361,200,1194.03144
-1493.642932,200,1194.123747
-272.305158,200,1194.216883
-1760.898986,200,1194.310592
-262.608842,200,1194.404455
-401.456437,200,1194.497563
-277.690132,200,1194.905181
-1433.453801,200,1194.996236
-279.957982,200,1195.087946
-542.037667,200,1195.178883
-875.242831,200,1195.270178
-1522.642533,200,1195.360693
-1676.895712,200,1195.452104
-266.453138,200,1195.543891
-401.932153,200,1195.635666
-1764.926805,200,1195.728034
-1628.475665,200,1196.122865
-1501.806693,200,1196.214836
-1570.590009,200,1196.308179
-1769.359347,200,1196.399888
-5.175436,200,1196.491893
-277.121128,200,1196.586348
-1544.774485,200,1196.679316
-268.408596,200,1196.771169
-1258.626323,200,1196.86329
-1640.251119,200,1196.954556
-1673.99696,200,1197.348296
-800.960949,200,1197.446861
-1747.162354,200,1197.538819
-8.848494,200,1197.632072
-1374.312414,200,1197.724721
-1519.184809,200,1197.816259
-265.824133,200,1197.908979
-1509.187251,200,1198.002328
-1513.868106,200,1198.095001
-1399.336526,200,1198.187988
-10.60897,200,1198.279858
-878.769205,200,1198.692323
-263.492014,200,1198.784698
-1743.019136,200,1198.877844
-270.382917,200,1198.970368
-1443.367482,200,1199.062179
-1487.84495,200,1199.155136
-1767.063716,200,1199.248203
-7.537516,200,1199.340257
-7.554009,200,1199.432956
-138.255399,200,1199.525015
-1362.032855,200,1199.933755
-1516.961523,200,1200.02826
-1624.741822,200,1200.121402
-381.006058,200,1200.21441
-9.196891,200,1200.306778
-381.8099,200,1200.400242
-140.664904,200,1200.492843
-1348.876942,200,1200.585479
-8.300941,200,1200.678543
-1535.04457,200,1200.772046
-1529.692031,200,1201.163337
-137.816854,200,1201.256288
-13.567169,200,1201.349447
-268.374845,200,1201.442314
-986.202342,200,1201.537071
-256.661724,200,1201.631552
-1430.862145,200,1201.725767
-139.37813,200,1201.818919
-1776.974572,200,1201.911655
-633.158576,200,1202.005374
-397.45935,200,1202.40305
-859.941691,200,1202.495665
-149.500653,200,1202.588824
-1013.935029,200,1202.682575
-1693.476283,200,1202.774935
-897.798382,200,1202.869555
-643.902817,200,1202.963485
-1643.419428,200,1203.057034
-822.053089,200,1203.149681
-1527.878004,200,1203.242723
-1136.104712,200,1203.637705
-11.45375,200,1203.731855
-657.829748,200,1203.825968
-1522.062795,200,1203.919765
-1493.680739,200,1204.013344
-139.320535,200,1204.106859
-137.372346,200,1204.201054
-11.025531,200,1204.293294
-1556.576013,200,1204.385925
-1532.841196,200,1204.479807
-1542.751477,200,1204.572159
-386.950405,200,1204.971381
-868.853745,200,1205.064399
-1391.314211,200,1205.158183
-1396.692557,200,1205.251499
-515.820321,200,1205.344565
-395.841575,200,1205.437447
-492.400555,200,1205.529431
-764.388477,200,1205.622803
-1367.394245,200,1205.715635
-276.216147,200,1205.808654
-1397.047739,200,1206.222369
-1589.469862,200,1206.315076
-1626.918815,200,1206.40828
-783.172731,200,1206.500759
-1774.872837,200,1206.595798
-780.258726,200,1206.689658
-1718.255794,200,1206.782747
-679.45118,200,1206.875933
-12.104988,200,1206.968869
-271.892812,200,1207.061642
-1664.525353,200,1207.462965
-1552.593241,200,1207.556009
-806.213002,200,1207.651129
-1521.705665,200,1207.743422
-1602.468453,200,1207.835729
-702.955402,200,1207.928714
-1398.965572,200,1208.021273
-11.858647,200,1208.113877
-775.52687,200,1208.206412
-777.441709,200,1208.301245
-1446.536802,200,1208.691449
-668.358611,200,1208.785589
-684.659835,200,1208.87927
-1367.676214,200,1208.971976
-395.896797,200,1209.066419
-1682.053238,200,1209.192445
-1228.207907,200,1209.285423
-1358.044584,200,1209.377999
-1762.952031,200,1209.471768
-1784.784351,200,1209.564643
-396.37935,200,1209.657469
-800.417325,200,1210.073308
-1416.588809,200,1210.16679
-1541.481697,200,1210.260287
-1771.918058,200,1210.352946
-791.714764,200,1210.446138
-686.446947,200,1210.53773
-289.406454,200,1210.631333
-1360.705192,200,1210.723582
-488.549969,200,1210.816947
-1228.037719,200,1210.909816
-1437.352606,200,1211.382018
-1775.690573,200,1211.475544
-447.041411,200,1211.568164
-11.598969,200,1211.660977
-812.38244,200,1211.754136
-925.120888,200,1211.853084
-682.069284,200,1211.950117
-12.448205,200,1212.043486
-389.572072,200,1212.136279
-1380.37222,200,1212.228341
-792.851564,200,1212.628035
-265.3622,200,1212.721421
-1646.316671,200,1212.814743
-718.99553,200,1212.907786
-12.304324,200,1213.000742
-1629.121602,200,1213.09317
-140.222874,200,1213.186131
-821.287785,200,1213.27894
